ICD_CODE	ICD_NAME	IS_CURRENT_ICD	IP_USAGE	OP_USAGE	AVG_USAGE	IS_NEC	SNOMED_CID	SNOMED_FSN	IS_1-1MAP	CORE_USAGE	IN_CORE
006.3	Amebic liver abscess	1	0.00013	2E-05	7.5E-05	0	75119003	Amebic liver abscess (disorder)	1	NULL	0
995.86	Malignant hyperthermia	1	0.00013	2E-05	7.5E-05	0	405501007	Malignant hyperthermia (finding)	1	NULL	0
928.01	Crushing injury of hip	1	0.00013	2E-05	7.5E-05	0	11730002	Crushing injury of hip (disorder)	1	NULL	0
941.31	Full-thickness skin loss [third degree, not otherwise specified] of ear [any part]	1	0.00013	2E-05	7.5E-05	0	36520004	Full thickness burn of ear (disorder)	1	NULL	0
941.33	Full-thickness skin loss [third degree, not otherwise specified] of lip(s)	1	0.00013	2E-05	7.5E-05	0	770780007	Full thickness burn of skin and subcutaneous tissue of upper and lower lip (disorder)	1	NULL	0
941.35	Full-thickness skin loss [third degree, not otherwise specified] of nose (septum)	1	0.00013	2E-05	7.5E-05	0	89614009	Third degree burn of skin of nose (disorder)	1	NULL	0
944.35	Full-thickness skin loss [third degree, not otherwise specified] of palm of hand	1	0.00013	2E-05	7.5E-05	0	89661005	Full thickness burn of palm (disorder)	1	NULL	0
948.10	Burn [any degree] involving 10-19 percent of body surface with third degree burn, less than 10 percent or unspecified	1	0.00013	2E-05	7.5E-05	0	212057009	Corrosions involving 10-19% of body surface (disorder)	1	NULL	0
992.4	Heat exhaustion due to salt depletion	1	0.00013	2E-05	7.5E-05	0	76149006	Heat exhaustion due to salt depletion (disorder)	1	NULL	0
975.1	Poisoning by smooth muscle relaxants	1	0.00013	2E-05	7.5E-05	0	212757000	Smooth muscle relaxant poisoning (disorder)	1	NULL	0
983.0	Toxic effect of corrosive aromatics	1	0.00013	2E-05	7.5E-05	0	26997009	Toxic effect of corrosive aromatic (disorder)	1	NULL	0
902.10	Injury to inferior vena cava, unspecified	1	0.00013	2E-05	7.5E-05	0	56515006	Injury of inferior vena cava (disorder)	1	NULL	0
874.5	Open wound of pharynx, complicated	1	0.00013	2E-05	7.5E-05	0	72061003	Open wound of pharynx with complication (disorder)	1	NULL	0
834.11	Open dislocation of metacarpophalangeal (joint)	1	0.00013	2E-05	7.5E-05	0	208869001	Open traumatic dislocation metacarpophalangeal joint (disorder)	1	NULL	0
863.41	Injury to ascending [right] colon, without mention of open wound into cavity	1	0.00013	2E-05	7.5E-05	0	171008	Injury of ascending right colon without open wound into abdominal cavity (disorder)	1	NULL	0
619.2	Genital tract-skin fistula, female	1	0.00013	2E-05	7.5E-05	0	36894006	Female genital tract-skin fistula (disorder)	1	NULL	0
593.71	Vesicoureteral reflux with reflux nephropathy, unilateral	1	0.00013	2E-05	7.5E-05	0	253873007	Duplex kidney with reflux in one ureter (disorder)	1	NULL	0
537.5	Gastroptosis	1	0.00013	2E-05	7.5E-05	0	1208004	Gastroptosis (disorder)	1	NULL	0
533.71	Chronic peptic ulcer of unspecified site without mention of hemorrhage or perforation, with obstruction	1	0.00013	2E-05	7.5E-05	0	12384004	Chronic peptic ulcer without hemorrhage AND without perforation but with obstruction (disorder)	1	NULL	0
524.20	Unspecified anomaly of dental arch relationship	1	0.00013	2E-05	7.5E-05	0	266421008	Dental arch relationship anomaly (disorder)	1	NULL	0
517.2	Lung involvement in systemic sclerosis	1	NULL	0.00014	7E-05	0	196133001	Lung disease with systemic sclerosis (disorder)	1	NULL	0
438.40	Late effects of cerebrovascular disease, monoplegia of lower limb affecting unspecified side	1	4E-05	0.0001	7E-05	0	441887006	Monoplegia of lower limb as late effect of cerebrovascular disease (disorder)	1	NULL	0
474.10	Hypertrophy of tonsil with adenoids	1	4E-05	0.0001	7E-05	0	232419008	Enlargement of tonsil or adenoid (disorder)	1	0.0059	1
584.7	Acute kidney failure with lesion of renal medullary [papillary] necrosis	1	9E-05	5E-05	7E-05	0	298015003	Acute renal papillary necrosis with renal failure (disorder)	1	NULL	0
582.0	Chronic glomerulonephritis with lesion of proliferative glomerulonephritis	1	NULL	0.00014	7E-05	0	195791000119101	Chronic proliferative glomerulonephritis (disorder)	1	NULL	0
616.81	Mucositis (ulcerative) of cervix, vagina, and vulva	1	4E-05	0.0001	7E-05	0	427786008	Ulcerative mucositis of vagina (disorder)	1	NULL	0
600.3	Cyst of prostate	1	NULL	0.00014	7E-05	0	409658007	Cyst of prostate (disorder)	1	NULL	0
624.4	Old laceration or scarring of vulva	1	4E-05	0.0001	7E-05	0	198385002	Old laceration or scarring of vulva (disorder)	1	NULL	0
624.6	Polyp of labia and vulva	1	4E-05	0.0001	7E-05	0	57158005	Polyp of vulva (disorder)	1	NULL	0
634.12	Spontaneous abortion, complicated by delayed or excessive hemorrhage, complete	1	9E-05	5E-05	7E-05	0	198656000	Complete miscarriage with delayed or excessive hemorrhage (disorder)	1	NULL	0
695.0	Toxic erythema	1	NULL	0.00014	7E-05	0	240302002	Erythroderma neonatorum (disorder)	1	0.0004	1
676.60	Galactorrhea associated with childbirth, unspecified as to episode of care or not applicable	1	NULL	0.00014	7E-05	0	71639005	Galactorrhea associated with childbirth (disorder)	1	NULL	0
652.23	Breech presentation without mention of version, antepartum condition or complication	1	4E-05	0.0001	7E-05	0	199355003	Breech presentation with antenatal problem (finding)	1	NULL	0
656.13	Rhesus isoimmunization, antepartum condition or complication	1	NULL	0.00014	7E-05	0	199583002	Rhesus isoimmunization with antenatal problem (disorder)	1	0.0004	1
658.23	Delayed delivery after spontaneous or unspecified rupture of membranes, antepartum condition or complication	1	9E-05	5E-05	7E-05	0	12729009	Prolonged rupture of membranes (disorder)	1	0.0106	1
744.9	Unspecified congenital anomalies of face and neck	1	NULL	0.00014	7E-05	0	398206004	Congenital deformity of face (disorder)	1	NULL	0
743.57	Specified congenital anomalies of optic disc	1	NULL	0.00014	7E-05	0	128331005	Optic disc disorder (disorder)	1	NULL	0
752.0	Anomalies of ovaries	1	NULL	0.00014	7E-05	0	38296007	Congenital anomaly of ovary (disorder)	1	NULL	0
748.9	Unspecified anomaly of respiratory system	1	NULL	0.00014	7E-05	0	275260000	Congenital malformation of the respiratory system (disorder)	1	NULL	0
730.95	Unspecified infection of bone, pelvic region and thigh	1	4E-05	0.0001	7E-05	0	445013008	Infection of bone of pelvic region and/or femur (disorder)	1	NULL	0
727.60	Nontraumatic rupture of unspecified tendon	1	4E-05	0.0001	7E-05	0	268002004	Non-traumatic tendon rupture (disorder)	1	NULL	0
718.90	Unspecified derangement of joint, site unspecified	1	NULL	0.00014	7E-05	0	398993007	Joint derangement (disorder)	1	NULL	0
719.35	Palindromic rheumatism, pelvic region and thigh	1	9E-05	5E-05	7E-05	0	202461003	Palindromic rheumatism of pelvic region and thigh (disorder)	1	NULL	0
721.5	Kissing spine	1	4E-05	0.0001	7E-05	0	82304009	Kissing spine (disorder)	1	NULL	0
718.50	Ankylosis of joint, site unspecified	1	NULL	0.00014	7E-05	0	111227009	Ankylosis of joint (disorder)	1	0.0005	1
716.64	Unspecified monoarthritis, hand	1	NULL	0.00014	7E-05	0	698475006	Monoarthritis of hand (disorder)	1	NULL	0
755.64	Congenital deformity of knee (joint)	1	4E-05	0.0001	7E-05	0	61293001	Congenital deformity of knee joint (disorder)	1	NULL	0
756.70	Anomaly of abdominal wall, unspecified	1	4E-05	0.0001	7E-05	0	81336004	Congenital anomaly of abdominal wall (disorder)	1	NULL	0
808.9	Open unspecified fracture of pelvis	1	4E-05	0.0001	7E-05	0	15474008	Open fracture of pelvis (disorder)	1	NULL	0
809.0	Fracture of bones of trunk, closed	1	9E-05	5E-05	7E-05	0	31984004	Closed fracture of bones of trunk (disorder)	1	NULL	0
807.10	Open fracture of rib(s), unspecified	1	NULL	0.00014	7E-05	0	45910007	Open fracture of rib (disorder)	1	NULL	0
790.3	Excessive blood level of alcohol	1	NULL	0.00014	7E-05	0	442766007	Alcohol in blood specimen above reference range (finding)	1	NULL	0
861.00	Unspecified injury of heart without mention of open wound into thorax	1	9E-05	5E-05	7E-05	0	39131004	Injury of heart without open wound into thorax (disorder)	1	NULL	0
870.4	Penetrating wound of orbit with foreign body	1	9E-05	5E-05	7E-05	0	76371008	Penetrating wound of orbit with foreign body (disorder)	1	NULL	0
839.21	Closed dislocation, thoracic vertebra	1	9E-05	5E-05	7E-05	0	209075002	Closed dislocation thoracic spine (disorder)	1	NULL	0
915.1	Abrasion or friction burn of finger(s), infected	1	NULL	0.00014	7E-05	0	211320007	Abrasion and/or friction burn of finger, infected (disorder)	1	NULL	0
915.5	Insect bite, nonvenomous of finger(s), infected	1	NULL	0.00014	7E-05	0	52705001	Nonvenomous insect bite of finger with infection (disorder)	1	NULL	0
908.3	Late effect of injury to blood vessel of head, neck, and extremities	1	NULL	0.00014	7E-05	0	14817008	Late effect of injury (disorder)	1	NULL	0
912.1	Abrasion or friction burn of shoulder and upper arm, infected	1	9E-05	5E-05	7E-05	0	211196004	Abrasion and/or friction burn of shoulder and/or upper arm, infected (disorder)	1	NULL	0
975.7	Poisoning by antiasthmatics	1	9E-05	5E-05	7E-05	0	2935001	Poisoning by antiasthmatic (disorder)	1	NULL	0
987.6	Toxic effect of chlorine gas	1	9E-05	5E-05	7E-05	0	90765000	Toxic effect of chlorine gas (disorder)	1	NULL	0
960.9	Poisoning by unspecified antibiotic	1	9E-05	5E-05	7E-05	0	216609004	Accidental poisoning caused by antibiotic (disorder)	1	NULL	0
963.9	Poisoning by unspecified systemic agent	1	4E-05	0.0001	7E-05	0	51725000	Poisoning caused by primarily systemic agent (disorder)	1	NULL	0
964.0	Poisoning by iron and its compounds	1	9E-05	5E-05	7E-05	0	55381001	Poisoning caused by iron AND/OR its compounds (disorder)	1	NULL	0
949.3	Full-thickness skin loss [third degree nos]	1	NULL	0.00014	7E-05	0	403192003	Full thickness burn (disorder)	1	NULL	0
950.0	Optic nerve injury	1	4E-05	0.0001	7E-05	0	48233004	Traumatic optic nerve injury (disorder)	1	NULL	0
953.0	Injury to cervical nerve root	1	9E-05	5E-05	7E-05	0	74297002	Injury of cervical nerve roots (disorder)	1	NULL	0
952.15	T7-T12 level with unspecified spinal cord injury	1	9E-05	5E-05	7E-05	0	25331007	Injury at T7-T12 level with spinal cord injury AND without bone injury (disorder)	1	NULL	0
945.09	Burn of unspecified degree of multiple sites of lower limb(s)	1	4E-05	0.0001	7E-05	0	80183002	Burn of multiple sites of lower limb (disorder)	1	NULL	0
942.01	Burn of unspecified degree of breast	1	4E-05	0.0001	7E-05	0	80433004	Burn of breast (disorder)	1	NULL	0
942.14	Erythema [first degree] of back [any part]	1	4E-05	0.0001	7E-05	0	9063003	Epidermal burn of back (disorder)	1	NULL	0
940.9	Unspecified burn of eye and adnexa	1	NULL	0.00014	7E-05	0	269232009	Burn confined to eye and adnexa (disorder)	1	NULL	0
V41.2	Problems with hearing	1	NULL	0.00014	7E-05	0	300228004	Hearing problem (finding)	1	0.0022	1
V25.01	General counseling on prescription of oral contraceptives	1	NULL	0.00014	7E-05	0	150811000119101	Contraception care education done (situation)	1	NULL	0
010.00	Primary tuberculous infection, unspecified	1	NULL	0.00014	7E-05	0	88356006	Primary tuberculous complex (disorder)	1	NULL	0
001.0	Cholera due to vibrio cholerae	1	4E-05	0.0001	7E-05	0	63650001	Cholera (disorder)	1	NULL	0
016.90	Genitourinary tuberculosis, unspecified, unspecified	1	NULL	0.00014	7E-05	0	4445009	Tuberculosis of genitourinary system (disorder)	1	NULL	0
041.2	Pneumococcus infection in conditions classified elsewhere and of unspecified site	1	NULL	0.00014	7E-05	0	16814004	Pneumococcal infectious disease (disorder)	1	0.0004	1
083.9	Rickettsiosis, unspecified	1	9E-05	5E-05	7E-05	0	416829003	Disease caused by Genus Rickettsia (disorder)	1	NULL	0
101	Vincent's angina	1	NULL	0.00014	7E-05	0	186963008	Vincent's angina - pharyngitis (disorder)	1	NULL	0
091.9	Unspecified secondary syphilis	1	9E-05	5E-05	7E-05	0	240557004	Secondary syphilis (disorder)	1	NULL	0
093.9	Cardiovascular syphilis, unspecified	1	NULL	0.00014	7E-05	0	83883001	Cardiovascular syphilis (disorder)	1	NULL	0
132.1	Pediculus corporis [body louse]	1	NULL	0.00014	7E-05	0	25188002	Pediculosis corporis (disorder)	1	NULL	0
300.10	Hysteria, unspecified	1	NULL	0.00014	7E-05	0	44376007	Dissociative disorder (disorder)	1	NULL	0
299.01	Autistic disorder, residual state	1	NULL	0.00014	7E-05	0	191690004	Residual infantile autism (disorder)	1	NULL	0
305.71	Amphetamine or related acting sympathomimetic abuse, continuous	1	9E-05	5E-05	7E-05	0	191924003	Nondependent amphetamine or psychostimulant abuse, continuous (disorder)	1	NULL	0
307.52	Pica	1	NULL	0.00014	7E-05	0	14077003	Pica (disorder)	1	NULL	0
321.0	Cryptococcal meningitis	1	NULL	0.00014	7E-05	0	14232007	Cryptococcal meningitis (disorder)	1	NULL	0
296.06	Bipolar I disorder, single manic episode, in full remission	1	NULL	0.00014	7E-05	0	191588009	Single manic episode in full remission (disorder)	1	NULL	0
190.2	Malignant neoplasm of lacrimal gland	1	4E-05	0.0001	7E-05	0	188272000	Malignant tumor of lacrimal gland (disorder)	1	NULL	0
208.11	Chronic leukemia of unspecified cell type, in remission	1	NULL	0.00014	7E-05	0	92811003	Chronic leukemia in remission (disorder)	1	NULL	0
209.24	Malignant carcinoid tumor of the kidney	1	4E-05	0.0001	7E-05	0	713574000	Malignant carcinoid tumor of kidney (disorder)	1	NULL	0
202.41	Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck	1	4E-05	0.0001	7E-05	0	188645002	Leukemic reticuloendotheliosis of lymph nodes of head, face and neck (disorder)	1	NULL	0
268.1	Rickets, late effect	1	NULL	0.00014	7E-05	0	190641005	Late effect of rickets (disorder)	1	NULL	0
271.2	Hereditary fructose intolerance	1	NULL	0.00014	7E-05	0	20052008	Fructose-1,6-bisphosphate aldolase B deficiency (disorder)	1	NULL	0
264.9	Unspecified vitamin A deficiency	1	NULL	0.00014	7E-05	0	72000004	Vitamin A deficiency (disorder)	1	NULL	0
212.9	Benign neoplasm of respiratory and intrathoracic organs, site unspecified	1	NULL	0.00014	7E-05	0	269481009	Benign neoplasm of respiratory system and intrathoracic organ (disorder)	1	NULL	0
231.9	Carcinoma in situ of respiratory system, part unspecified	1	NULL	0.00014	7E-05	0	189251006	Carcinoma in situ of respiratory system (disorder)	1	NULL	0
228.03	Hemangioma of retina	1	NULL	0.00014	7E-05	0	93470007	Hemangioma of retina (disorder)	1	NULL	0
339.01	Episodic cluster headache	1	4E-05	0.0001	7E-05	0	230472004	Episodic cluster headache (disorder)	1	NULL	0
362.06	Severe nonproliferative diabetic retinopathy	1	NULL	0.00014	7E-05	0	312905005	Severe nonproliferative retinopathy due to diabetes mellitus (disorder)	1	0.0007	1
365.82	Glaucoma with increased episcleral venous pressure	1	4E-05	0.0001	7E-05	0	34623005	Glaucoma with increased episcleral venous pressure (disorder)	1	NULL	0
365.83	Aqueous misdirection	1	4E-05	0.0001	7E-05	0	370504007	Aqueous humor misdirect (disorder)	1	NULL	0
368.42	Scotoma of blind spot area	1	4E-05	0.0001	7E-05	0	193670002	Blind spot scotoma (finding)	1	NULL	0
366.41	Diabetic cataract	1	NULL	0.00014	7E-05	0	43959009	Cataract of eye due to diabetes mellitus (disorder)	1	0.0003	1
369.10	Moderate or severe impairment, better eye, impairment level not further specified	1	4E-05	0.0001	7E-05	0	91408006	Impairment level: blindness, one eye - low vision other eye (disorder)	1	0.0016	1
369.13	Better eye: severe vision impairment; lesser eye: near-total vision impairment	1	NULL	0.00014	7E-05	0	1909000	Impairment level: better eye: severe impairment: lesser eye: near-total impairment (disorder)	1	NULL	0
370.50	Interstitial keratitis, unspecified	1	NULL	0.00014	7E-05	0	1763009	Interstitial keratitis (disorder)	1	NULL	0
370.52	Diffuse interstitial keratitis	1	4E-05	0.0001	7E-05	0	17157001	Diffuse interstitial keratitis (disorder)	1	NULL	0
378.50	Paralytic strabismus, unspecified	1	4E-05	0.0001	7E-05	0	400942002	Paralytic strabismus (disorder)	1	NULL	0
376.12	Orbital myositis	1	4E-05	0.0001	7E-05	0	80698001	Orbital myositis (disorder)	1	NULL	0
376.81	Orbital cysts	1	4E-05	0.0001	7E-05	0	31021007	Cyst of orbit (disorder)	1	NULL	0
371.70	Corneal deformity, unspecified	1	NULL	0.00014	7E-05	0	41478008	Corneal deformity (disorder)	1	NULL	0
371.53	Granular corneal dystrophy	1	NULL	0.00014	7E-05	0	45283008	Granular corneal dystrophy (disorder)	1	NULL	0
371.41	Senile corneal changes	1	NULL	0.00014	7E-05	0	58749007	Senile corneal changes (disorder)	1	NULL	0
372.55	Conjunctival pigmentations	1	NULL	0.00014	7E-05	0	66081003	Conjunctival pigmentation (disorder)	1	NULL	0
386.31	Serous labyrinthitis	1	NULL	0.00014	7E-05	0	41674001	Serous labyrinthitis (disorder)	1	NULL	0
384.00	Acute myringitis, unspecified	1	NULL	0.00014	7E-05	0	297009	Acute myringitis (disorder)	1	NULL	0
383.20	Petrositis, unspecified	1	4E-05	9E-05	6.5E-05	0	34997001	Petrositis (disorder)	1	NULL	0
379.46	Tonic pupillary reaction	1	4E-05	9E-05	6.5E-05	0	24225004	Tonic pupillary reaction (disorder)	1	NULL	0
375.00	Dacryoadenitis, unspecified	1	4E-05	9E-05	6.5E-05	0	86927009	Dacryoadenitis (disorder)	1	NULL	0
214.4	Lipoma of spermatic cord	1	4E-05	9E-05	6.5E-05	0	93162007	Lipoma of spermatic cord (disorder)	1	0.0004	1
210.7	Benign neoplasm of nasopharynx	1	4E-05	9E-05	6.5E-05	0	188800003	Benign tumor of nasopharynx (disorder)	1	NULL	0
312.20	Socialized conduct disorder, unspecified	1	4E-05	9E-05	6.5E-05	0	386820009	Socialized behavior disorder (disorder)	1	NULL	0
304.83	Combinations of drug dependence excluding opioid type drug, in remission	1	4E-05	9E-05	6.5E-05	0	191875001	Combined drug dependence, excluding opioid, in remission (disorder)	1	0.0013	1
145.4	Malignant neoplasm of uvula	1	4E-05	9E-05	6.5E-05	0	363389001	Malignant tumor of uvula (disorder)	1	NULL	0
117.1	Sporotrichosis	1	4E-05	9E-05	6.5E-05	0	42094007	Sporotrichosis (disorder)	1	NULL	0
081.9	Typhus, unspecified	1	0.00013	NULL	6.5E-05	0	240613006	Typhus group rickettsial disease (disorder)	1	NULL	0
078.82	Epidemic vomiting syndrome	1	4E-05	9E-05	6.5E-05	0	74621002	Epidemic vomiting syndrome (disorder)	1	NULL	0
023.9	Brucellosis, unspecified	1	0.00013	NULL	6.5E-05	0	75702008	Brucellosis (disorder)	1	NULL	0
008.67	Enteritis due to enterovirus nec	1	0.00013	NULL	6.5E-05	0	32580004	Enterovirus enteritis (disorder)	1	NULL	0
008.44	Intestinal infection due to yersinia enterocolitica	1	0.00013	NULL	6.5E-05	0	80960004	Infection caused by Yersinia enterocolitica (disorder)	1	NULL	0
004.0	Shigella dysenteriae	1	0.00013	NULL	6.5E-05	0	66301008	Infection caused by Group A Shigella (disorder)	1	NULL	0
004.3	Shigella sonnei	1	0.00013	NULL	6.5E-05	0	69794009	Infection caused by Group D Shigella (disorder)	1	NULL	0
939.9	Foreign body in unspecified site in genitourinary tract	1	4E-05	9E-05	6.5E-05	0	68017002	Foreign body in genitourinary tract (disorder)	1	NULL	0
942.02	Burn of unspecified degree of chest wall, excluding breast and nipple	1	4E-05	9E-05	6.5E-05	0	75984003	Burn of chest wall (disorder)	1	NULL	0
928.21	Crushing injury of ankle	1	4E-05	9E-05	6.5E-05	0	65896005	Crushing injury of ankle (disorder)	1	NULL	0
945.01	Burn of unspecified degree of toe(s) (nail)	1	4E-05	9E-05	6.5E-05	0	88374002	Burn of toe (disorder)	1	NULL	0
944.37	Full-thickness skin loss [third degree, not otherwise specified] of wrist	1	0.00013	NULL	6.5E-05	0	6280008	Full thickness burn of wrist (disorder)	1	NULL	0
945.41	Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of toe(s)(nail)	1	4E-05	9E-05	6.5E-05	0	17610001	Deep third degree burn of toe (disorder)	1	NULL	0
952.07	C5-C7 level with anterior cord syndrome	1	4E-05	9E-05	6.5E-05	0	405756005	Anterior cervical spinal cord injury, without spinal bone injury, C5-7 (disorder)	1	NULL	0
952.01	C1-C4 level with complete lesion of spinal cord	1	0.00013	NULL	6.5E-05	0	405760008	Complete cervical cord injury, without spinal bone injury, C1-4 (disorder)	1	NULL	0
902.0	Injury to abdominal aorta	1	0.00013	NULL	6.5E-05	0	10392004	Injury of abdominal aorta (disorder)	1	NULL	0
902.23	Injury to splenic artery	1	0.00013	NULL	6.5E-05	0	66829004	Injury of splenic artery (disorder)	1	NULL	0
904.42	Injury to popliteal vein	1	0.00013	NULL	6.5E-05	0	111697005	Injury of popliteal vein (disorder)	1	NULL	0
900.81	Injury to external jugular vein	1	0.00013	NULL	6.5E-05	0	5166001	Injury of external jugular vein (disorder)	1	NULL	0
832.10	Open dislocation of elbow, unspecified	1	0.00013	NULL	6.5E-05	0	11920000	Open dislocation of elbow (disorder)	1	NULL	0
865.14	Injury to spleen with open wound into cavity, massive parenchyma disruption	1	0.00013	NULL	6.5E-05	0	80192004	Massive parenchymal disruption of spleen with open wound into abdominal cavity (disorder)	1	NULL	0
851.20	Cortex (cerebral) laceration without mention of open intracranial wound, unspecified state of consciousness	1	4E-05	9E-05	6.5E-05	0	44341005	Cortex laceration without open intracranial wound (disorder)	1	NULL	0
852.16	Subarachnoid hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration	1	0.00013	NULL	6.5E-05	0	75507000	Subarachnoid hemorrhage following injury with open intracranial wound AND loss of consciousness (disorder)	1	NULL	0
863.55	Injury to rectum, with open wound into cavity	1	0.00013	NULL	6.5E-05	0	29880001	Injury of rectum with open wound into abdominal cavity (disorder)	1	NULL	0
861.13	Laceration of heart with penetration of heart chambers with open wound into thorax	1	0.00013	NULL	6.5E-05	0	210064002	Heart laceration with open wound into thorax, with penetration of heart chambers (disorder)	1	NULL	0
791.3	Myoglobinuria	1	4E-05	9E-05	6.5E-05	0	48165008	Myoglobinuria (finding)	1	NULL	0
754.70	Talipes, unspecified	1	4E-05	9E-05	6.5E-05	0	398309008	Talipes (disorder)	1	NULL	0
814.02	Closed fracture of lunate [semilunar] bone of wrist	1	4E-05	9E-05	6.5E-05	0	37633006	Closed fracture of lunate bone of wrist (disorder)	1	NULL	0
812.52	Open fracture of lateral condyle of humerus	1	0.00013	NULL	6.5E-05	0	447018003	Open fracture of lateral condyle of humerus (disorder)	1	NULL	0
716.61	Unspecified monoarthritis, shoulder region	1	4E-05	9E-05	6.5E-05	0	698477003	Monoarthritis of joint of shoulder region (disorder)	1	NULL	0
718.52	Ankylosis of joint, upper arm	1	0.00013	NULL	6.5E-05	0	202307002	Ankylosis of the elbow joint (disorder)	1	NULL	0
730.30	Periostitis, without mention of osteomyelitis, site unspecified	1	4E-05	9E-05	6.5E-05	0	203245006	Periostitis without osteomyelitis (disorder)	1	NULL	0
745.61	Ostium primum defect	1	4E-05	9E-05	6.5E-05	0	17718000	Ostium primum defect (disorder)	1	NULL	0
674.04	Cerebrovascular disorders in the puerperium, postpartum condition or complication	1	0.00013	NULL	6.5E-05	0	200333003	Puerperal cerebrovascular disorder with postnatal complication (disorder)	1	NULL	0
641.03	Placenta previa without hemorrhage, antepartum condition or complication	1	4E-05	9E-05	6.5E-05	0	198900002	Placenta previa without hemorrhage - not delivered (disorder)	1	NULL	0
639.0	Genital tract and pelvic infection following abortion or ectopic and molar pregnancies	1	0.00013	NULL	6.5E-05	0	111425004	Genital tract AND/OR pelvic infection following molar AND/OR ectopic pregnancy (disorder)	1	NULL	0
617.4	Endometriosis of rectovaginal septum and vagina	1	0.00013	NULL	6.5E-05	0	52533003	Endometriosis of rectovaginal septum (disorder)	1	NULL	0
443.23	Dissection of renal artery	1	0.00013	NULL	6.5E-05	0	713036004	Dissection of renal artery (disorder)	1	NULL	0
517.3	Acute chest syndrome	1	4E-05	9E-05	6.5E-05	0	372146004	Acute chest syndrome (disorder)	1	NULL	0
531.21	Acute gastric ulcer with hemorrhage and perforation, with obstruction	1	0.00013	NULL	6.5E-05	0	53337006	Acute gastric ulcer with hemorrhage, with perforation and with obstruction (disorder)	1	NULL	0
531.11	Acute gastric ulcer with perforation, with obstruction	1	9E-05	3E-05	6E-05	0	43694004	Acute gastric ulcer with perforation AND obstruction (disorder)	1	NULL	0
495.2	Bird-fanciers' lung	1	9E-05	3E-05	6E-05	0	69339004	Bird-fanciers' lung (disorder)	1	NULL	0
476.1	Chronic laryngotracheitis	1	NULL	0.00012	6E-05	0	83271005	Chronic laryngotracheitis (disorder)	1	NULL	0
474.02	Chronic tonsillitis and adenoiditis	1	NULL	0.00012	6E-05	0	195798007	Chronic adenotonsillitis (disorder)	1	0.0005	1
480.3	Pneumonia due to SARS-associated coronavirus	1	9E-05	3E-05	6E-05	0	441590008	Pneumonia caused by Severe acute respiratory syndrome coronavirus (disorder)	1	NULL	0
606.0	Azoospermia	1	NULL	0.00012	6E-05	0	425558002	Azoospermia (disorder)	1	NULL	0
590.3	Pyeloureteritis cystica	1	9E-05	3E-05	6E-05	0	37779008	Pyeloureteritis cystica (disorder)	1	NULL	0
595.4	Cystitis in diseases classified elsewhere	1	NULL	0.00012	6E-05	0	197845000	Cystitis associated with another disorder (disorder)	1	NULL	0
596.52	Low bladder compliance	1	NULL	0.00012	6E-05	0	9009001	Low compliance bladder (disorder)	1	0.0024	1
538	Gastrointestinal mucositis (ulcerative)	1	9E-05	3E-05	6E-05	0	95518006	Gastrointestinal mucositis (disorder)	1	NULL	0
712.30	Chondrocalcinosis, unspecified, site unspecified	1	NULL	0.00012	6E-05	0	239838005	Chondrocalcinosis (disorder)	1	NULL	0
669.71	Cesarean delivery, without mention of indication, delivered, with or without mention of antepartum condition	1	9E-05	3E-05	6E-05	0	200146002	Cesarean delivery - delivered (finding)	1	NULL	0
745.9	Unspecified defect of septal closure	1	NULL	0.00012	6E-05	0	253273004	Cardiac septal defects (disorder)	1	NULL	0
745.0	Common truncus	1	NULL	0.00012	6E-05	0	61959006	Common truncus arteriosus (disorder)	1	NULL	0
753.16	Medullary cystic kidney	1	NULL	0.00012	6E-05	0	204957003	Medullary cystic disease (disorder)	1	NULL	0
753.14	Polycystic kidney, autosomal recessive	1	9E-05	3E-05	6E-05	0	28770003	Polycystic kidney disease, infantile type (disorder)	1	NULL	0
730.70	Osteopathy resulting from poliomyelitis, site unspecified	1	NULL	0.00012	6E-05	0	203284001	Osteopathy from poliomyelitis (disorder)	1	NULL	0
728.11	Progressive myositis ossificans	1	9E-05	3E-05	6E-05	0	82725007	Progressive myositis ossificans (disorder)	1	NULL	0
719.24	Villonodular synovitis, hand	1	NULL	0.00012	6E-05	0	202427000	Villonodular synovitis of the hand (disorder)	1	NULL	0
719.14	Hemarthrosis, hand	1	NULL	0.00012	6E-05	0	27507004	Hemarthrosis of hand (disorder)	1	NULL	0
718.12	Loose body in joint, upper arm	1	NULL	0.00012	6E-05	0	267914007	Loose body in joint of upper arm (disorder)	1	NULL	0
815.11	Open fracture of base of thumb [first] metacarpal	1	9E-05	3E-05	6E-05	0	111642000	Open fracture of base of thumb (disorder)	1	NULL	0
753.22	Congenital obstruction of ureterovesical junction	1	9E-05	3E-05	6E-05	0	373585009	Congenital ureterovesical obstruction (disorder)	1	NULL	0
758.9	Conditions due to anomaly of unspecified chromosome	1	NULL	0.00012	6E-05	0	74345006	Congenital disorder due to abnormality of chromosome number OR structure (disorder)	1	0.0003	1
758.31	Cri-du-chat syndrome	1	NULL	0.00012	6E-05	0	70173007	5p partial monosomy syndrome (disorder)	1	NULL	0
